,index,type,x,y,old_index
3338,3338,0,100.98264773006763,58.34120290691675,5012
3339,3339,0,98.70110970346832,55.69248942593006,5013
3340,3340,1,84.4953853417723,48.22269096444283,5014
3341,3341,0,101.28660562407494,55.73549451267837,5016
3342,3342,0,88.86905810482058,54.40926510213514,5017
3343,3343,0,88.02357889395748,61.90522833718957,5018
3344,3344,0,95.47753164465792,56.1653873252482,5022
3345,3345,1,90.15241855168485,58.24514904818027,5023
3346,3346,1,98.93219223126091,39.27422027621096,5028
3347,3347,0,86.35471292609998,55.2283412108955,5029
3348,3348,0,81.35717586170732,59.8987847429071,5033
3349,3349,0,98.62633927970165,48.77050743659472,5036
3350,3350,0,88.86998825419002,48.93120323410715,5037
3351,3351,0,95.73246347542505,54.30659890435072,5038
3352,3352,1,84.06045334378123,63.03536569753082,5040
3353,3353,0,103.47199696186935,67.53619062820263,5044
3354,3354,0,85.7480209190283,40.91581709621008,5045
3355,3355,0,105.95434891208608,58.54994312974978,5047
3356,3356,0,80.94936288896592,66.42876453447626,5048
3357,3357,1,83.17271466338484,52.365726095700296,5049
3358,3358,0,100.71171206141153,56.69869600212468,5051
3359,3359,0,98.08859900853793,50.30065059875383,5054
3360,3360,0,82.54961508961065,46.54493110506577,5057
3361,3361,0,80.81855374001657,49.880209040212634,5058
3362,3362,0,90.00198717582829,68.21843099123866,5059
3363,3363,0,98.291049044403,60.2962555878859,5062
3364,3364,1,85.82570594004987,61.0274830978666,5063
3365,3365,0,88.66183954552915,48.664765360949104,5064
3366,3366,0,86.93575140404816,41.46539478474535,5065
3367,3367,0,102.911238221766,68.61621555370358,5067
3368,3368,0,85.34201742629077,40.25093943991505,5071
3369,3369,0,100.46515296763545,36.97412071404775,5073
3370,3370,0,87.27988116330285,73.629960564467,5076
3371,3371,0,84.71649937016437,51.4193262978038,5077
3372,3372,0,88.99491256939615,59.17311989753872,5078
3373,3373,0,96.3078273981197,45.3437433032605,5081
3374,3374,0,103.16621169547847,58.83068522920316,5082
3375,3375,0,91.09040033107323,65.8702871576748,5083
3376,3376,0,101.40746223775555,55.80866653083747,5085
3377,3377,0,95.24134277855902,39.82310674673255,5086
3378,3378,0,87.97757547816549,60.78609905882694,5087
3379,3379,1,84.47856431987482,44.49348603944586,5089
3380,3380,1,105.30521103605251,60.631290293206476,5091
3381,3381,0,93.29637679623218,54.35536692168316,5092
3382,3382,0,99.19380463664024,41.39286141001744,5093
3383,3383,0,87.61267987131629,53.727541659992006,5094
3384,3384,0,91.26149156639386,45.703426256138556,5096
3385,3385,0,92.94892198588292,51.223159969407725,5097
3386,3386,0,95.22715604460804,52.89173237131186,5098
3387,3387,1,76.28360583841398,44.61904748712213,5099
3388,3388,0,84.25629541344117,52.786312510080904,5100
3389,3389,0,89.51396924240049,59.42918132115179,5101
3390,3390,0,91.64859002729418,48.61546906406245,5102
3391,3391,0,90.52760216118156,52.1549615753218,5103
3392,3392,0,94.10637425211988,47.6970251401271,5104
3393,3393,0,82.48062953487236,60.719353189574726,5106
3394,3394,0,102.88353350114859,58.054979552314144,5107
3395,3395,0,84.12554213288892,52.86782851386728,5108
3396,3396,0,96.1048118694368,59.67896311286704,5110
3397,3397,2,98.12721377259115,34.287356308797904,5112
3398,3398,1,83.80035041671297,64.20054060499247,5113
3399,3399,0,101.42092112448633,63.278184053809696,5114
3400,3400,0,92.16829477812931,53.23135127523436,5115
3401,3401,1,97.81077932430111,49.348223191667174,5116
3402,3402,0,88.13846461551852,58.63372749973405,5117
3403,3403,0,83.74297199676315,59.09293979888379,5118
3404,3404,0,95.88933367697173,54.031705294109045,5119
3405,3405,0,101.36189270843076,42.45485588307223,5120
3406,3406,0,97.87446274842227,64.90718794407653,5122
3407,3407,0,103.16707651699889,67.67762628052891,5123
3408,3408,0,101.61957545815987,63.82823248356232,5127
3409,3409,0,77.87195128610085,43.525183771849925,5129
3410,3410,0,84.83471138807585,62.98998899370171,5130
3411,3411,0,88.48607463475301,74.48996807562733,5131
3412,3412,1,81.38337503230187,40.62953189918747,5134
3413,3413,0,99.8182903259633,56.53478334976389,5136
3414,3414,0,100.66882516959022,48.2258672646791,5138
3415,3415,1,79.48649435144054,38.860099711863384,5139
3416,3416,0,102.54757401333121,58.524671366598206,5140
3417,3417,0,98.70103012606435,34.3749437188608,5142
3418,3418,0,89.46920084873739,60.91634501139812,5144
3419,3419,2,98.37004505471195,65.67412984933675,5146
3420,3420,1,95.23498125460964,51.47233157038034,5147
3421,3421,0,99.24054699865124,61.10512761219499,5150
3422,3422,0,82.35840571768082,52.837264986065605,5151
3423,3423,0,87.68418485015465,43.34623247878478,5152
3424,3424,0,99.88538822035247,57.667494352673714,5153
3425,3425,0,98.58478950616829,52.686723593774275,5154
3426,3426,0,96.89715550261799,44.84328554974087,5155
3427,3427,0,90.12055286724373,52.07656963464133,5156
3428,3428,0,98.08325827831894,61.85738094069293,5157
3429,3429,0,89.1952963221082,60.879822052775914,5160
3430,3430,0,95.4253143640477,63.95048213738383,5161
3431,3431,0,95.06497078748058,58.54310123376295,5162
3432,3432,0,102.7279222942479,55.29306232982316,5165
3433,3433,0,87.54040804575037,60.11206917635969,5166
3434,3434,0,79.39005487272587,56.36594098755559,5167
3435,3435,0,83.18140302764283,59.384511366150626,5169
3436,3436,0,89.04529541858119,50.05302440119945,5171
3437,3437,0,78.28524916034462,55.526685845094114,5172
3438,3438,1,100.12052220166815,58.57056892135725,5174
3439,3439,2,90.65605481528436,49.880214816929524,5177
3440,3440,1,92.2277091418245,44.820298723606356,5178
3441,3441,1,88.79613197284219,69.25918730979787,5179
3442,3442,0,89.7449765393758,44.05866299491601,5183
3443,3443,0,96.85388966575181,68.61507274474837,5184
3444,3444,0,96.75947695866526,64.40984457633282,5185
3445,3445,0,80.74482734162598,62.133707631594056,5187
3446,3446,0,99.71895552650695,39.81447483779652,5188
3447,3447,0,87.82592884397346,51.510523493516175,5189
3448,3448,0,80.73689020950556,66.92691199794521,5190
3449,3449,0,100.22181772681363,43.881078456181896,5191
3450,3450,0,93.73792459994111,62.95537091268816,5194
3451,3451,0,92.61704815572827,49.64879659384471,5195
3452,3452,0,94.27180286177762,46.70522392754734,5197
3453,3453,0,90.88863705708744,49.460727298871355,5198
3454,3454,1,95.53452496417674,64.82642543486006,5200
3455,3455,0,91.49917551004621,45.77734003348159,5201
3456,3456,0,103.71836092432582,39.31594428412998,5202
3457,3457,0,105.21406613945402,54.10357887950051,5203
3458,3458,0,74.9094683690506,60.01359118624183,5208
3459,3459,0,105.32714458601865,50.85382047916441,5209
3460,3460,2,94.9926063711266,52.05773282415574,5211
3461,3461,0,92.0075837221579,62.01919806629046,5213
3462,3462,0,84.37769483915906,54.95090887064262,5215
3463,3463,0,87.85567051700359,66.54500209264043,5216
3464,3464,0,105.71807782518681,52.01941043922246,5217
3465,3465,0,77.25462960901316,65.769508645749,5218
3466,3466,0,96.35599965313699,53.074135365087415,5219
3467,3467,0,91.59036838381837,64.01700201265096,5220
3468,3468,0,95.1224665531843,59.07446094442896,5221
3469,3469,0,92.76557137281227,59.797331419465365,5223
3470,3470,0,99.7081375824435,55.29241611959586,5224
3471,3471,0,96.30180874453164,50.52715478111563,5225
3472,3472,1,110.29215011175847,52.24850190036065,5226
3473,3473,0,78.19435396176587,43.4770158458364,5227
3474,3474,0,88.57187982835629,52.684603530850815,5228
3475,3475,0,102.98957500168491,59.79997300197472,5229
3476,3476,0,106.44007615611685,53.728886021904714,5230
3477,3477,0,97.22023504485786,54.662902717028395,5232
3478,3478,0,99.66595128388096,44.9836221899627,5236
3479,3479,0,96.68498844310818,58.11659244828552,5238
3480,3480,0,95.68716681114343,62.97450290360987,5239
3481,3481,0,87.14635004394127,53.31441021857911,5241
3482,3482,0,99.27078513086562,44.95545833846706,5244
3483,3483,0,83.61859922503578,54.54346641139619,5248
3484,3484,0,85.84577981036273,63.93186348020683,5249
3485,3485,0,102.80060487755172,54.84258644353123,5254
3486,3486,0,111.02840799185414,38.42796356744356,5255
3487,3487,0,86.64879515283071,56.19584779363504,5256
3488,3488,0,89.49717276085194,59.37392545466816,5257
3489,3489,0,100.24155125302053,69.46205721704479,5258
3490,3490,0,97.62888396730702,51.45756209499681,5260
3491,3491,1,97.05399573491013,43.611891095177356,5261
3492,3492,0,104.59802551268704,49.270795225817835,5264
3493,3493,1,97.94977960100366,58.84671324113909,5265
3494,3494,0,81.09497345071455,51.892474246600344,5266
3495,3495,0,93.83742131788422,47.803562664395905,5267
3496,3496,0,110.95663806337441,52.96130198172959,5269
3497,3497,0,101.99254718439329,42.406233463121495,5272
3498,3498,0,93.60579616684251,55.611075371972476,5273
3499,3499,0,87.99828387546818,41.436399198474504,5274
3500,3500,1,104.96817976580459,69.97726997090172,5275
3501,3501,0,90.74506592379718,52.568003890051635,5276
3502,3502,0,94.87007709404898,53.49620375923789,5277
3503,3503,0,89.53985079763387,44.25620561775907,5278
3504,3504,0,106.68743336350568,71.65497640429203,5279
3505,3505,0,103.98554309449561,48.528335096767975,5281
3506,3506,0,93.18720537242058,61.96063047172382,5284
3507,3507,0,97.63365850968117,66.31164826983374,5285
3508,3508,0,91.75755255365576,47.591558525434145,5286
3509,3509,0,96.5699315312181,48.77636934178007,5291
3510,3510,0,88.35679423613908,52.808351314344605,5293
3511,3511,0,85.98957428606015,52.09497418803407,5294
3512,3512,0,106.68099834665375,63.610431353663756,5295
3513,3513,0,90.7111502972881,64.66232689771081,5296
3514,3514,0,96.23705816250909,51.88059813578161,5299
3515,3515,0,97.73845582840076,56.08509606147338,5300
3516,3516,1,99.49700103468132,45.84825314468193,5301
3517,3517,0,95.78884013163236,68.74794407127078,5302
3518,3518,0,94.7828033968511,50.18719105540625,5304
3519,3519,0,93.69325806376683,46.91077398562102,5305
3520,3520,0,101.45685169098056,54.03681058814874,5307
3521,3521,0,95.27412766467144,60.40878447942483,5308
3522,3522,1,97.71953728537277,48.34622314932224,5311
3523,3523,0,86.1104221227139,50.05551159572183,5312
3524,3524,0,84.55706166004879,50.39563502530574,5314
3525,3525,0,82.16960442656048,54.721239071211485,5316
3526,3526,0,88.80939444307347,63.068950242379955,5319
3527,3527,0,92.90948424986735,54.588272975810824,5320
3528,3528,0,101.79189280017857,54.08069743143165,5321
3529,3529,0,99.43100015260511,65.04619462815714,5323
3530,3530,2,89.92950599087425,45.40614088888019,5324
3531,3531,1,82.55729097149086,57.09038623657371,5325
3532,3532,0,92.20447692338084,59.33098170014586,5326
3533,3533,0,90.96416119608804,58.281445095435444,5327
3534,3534,1,96.49845271415384,73.35624112523458,5328
3535,3535,0,100.8469459447252,60.76702445782916,5329
3536,3536,0,84.80109071239798,55.36094240795918,5330
3537,3537,0,97.53763973685568,59.104275846680366,5332
3538,3538,0,97.7218542856384,57.07228758437251,5333
3539,3539,0,85.83994089928649,63.009319158574826,5335
3540,3540,0,92.8331946417421,59.568070197264106,5336
3541,3541,0,96.89495179422491,50.897792279019484,5337
3542,3542,0,100.03833315733219,59.71398219226902,5338
3543,3543,0,90.65817416483664,51.000194983488456,5339
3544,3544,0,99.52743028476097,46.946292135047756,5342
3545,3545,0,84.24234922370464,53.78416741887191,5345
3546,3546,1,79.34394960514297,47.18140729442977,5349
3547,3547,1,82.67083725524779,52.64806596716166,5351
3548,3548,0,97.04963380518345,64.77148999874296,5352
3549,3549,0,98.3346168716079,63.38628889943351,5353
3550,3550,0,93.27819056331687,59.03849176959553,5354
3551,3551,0,102.50165712335578,52.30915533676293,5355
3552,3552,0,77.3551292501045,47.733201443972405,5357
3553,3553,2,81.24097976305784,48.208776749359785,5358
3554,3554,1,96.33688498420071,68.7131116155729,5359
3555,3555,0,96.6335061450443,62.832557311529925,5360
3556,3556,0,80.8991078626549,61.01587420235206,5363
3557,3557,0,106.51280646721446,60.69054227862854,5364
3558,3558,0,90.22593383872629,45.68034713294962,5365
3559,3559,0,79.3298912759816,53.53073984751733,5366
3560,3560,0,96.34701427976896,48.103528018745465,5367
3561,3561,0,88.91897232986094,53.124684415393375,5370
3562,3562,1,105.2566138957098,61.820975841642365,5371
3563,3563,0,103.66768078026887,48.141211630458656,5374
3564,3564,0,89.003525936501,43.82749327694073,5375
3565,3565,0,98.46122250426839,59.978275829689736,5376
3566,3566,0,95.21765634496668,74.79936100119397,5378
3567,3567,0,105.27627663482767,52.25871755684927,5380
3568,3568,0,94.44149811954414,68.29182317414927,5381
3569,3569,0,88.8147466035723,53.30242978949985,5382
3570,3570,0,102.50353713903687,53.73580753896122,5383
3571,3571,0,99.15953328686311,58.80062191666862,5385
3572,3572,1,103.30395070647248,71.51089469662456,5386
3573,3573,0,82.50022416030143,62.58529222106756,5388
3574,3574,2,87.04586655817366,72.17359996296702,5389
3575,3575,1,102.72257964152722,62.59460011895734,5390
3576,3576,1,85.6007606782357,56.691665937979195,5391
3577,3577,0,78.2933139662709,60.80088729744004,5394
3578,3578,0,103.80323049440932,56.33422276510358,5395
3579,3579,0,100.93609849664678,59.79295364752602,5398
3580,3580,0,102.53989041124305,59.76266163859681,5399
3581,3581,0,96.64639212772026,57.34630253125889,5400
3582,3582,0,90.7490421705747,52.096355460750175,5401
3583,3583,0,91.33777907331735,52.85898663166097,5402
3584,3584,0,85.27015003579845,60.1347565612593,5403
3585,3585,0,97.04230046298838,63.27127347398014,5405
3586,3586,0,102.63139617745387,52.24159754676741,5406
3587,3587,0,93.63222629985783,45.23012205509903,5407
3588,3588,0,102.30671877703259,50.11916305854173,5408
3589,3589,0,96.57448789499648,76.06554236798601,5410
3590,3590,0,92.07715173378715,67.57069613379699,5411
3591,3591,1,86.75648224055502,47.46554547650188,5412
3592,3592,0,106.21300651051277,65.52282090753721,5413
3593,3593,0,91.4636536353619,46.00615366531887,5416
3594,3594,0,85.49514298545331,45.748851697547536,5417
3595,3595,0,94.44425408973255,68.07345697895657,5418
3596,3596,0,103.45143307785551,67.74311095416266,5419
3597,3597,0,87.20194013677232,52.35556613364256,5420
3598,3598,0,94.97184391140503,51.91714467348529,5421
3599,3599,0,104.75777714272544,48.811237645123654,5422
3600,3600,0,91.25503948768596,56.96757394429167,5425
3601,3601,0,77.55422182555206,51.6217080416706,5426
3602,3602,0,81.57699360858987,63.47451825941388,5430
3603,3603,0,103.59399863965031,58.152853760239225,5432
3604,3604,0,88.99548504927229,52.793940847104224,5433
3605,3605,0,92.48162539779455,65.43835134621851,5434
3606,3606,1,86.97133028678088,73.576040139866,5438
3607,3607,0,93.43557745701709,51.298322479383444,5439
3608,3608,0,107.31183656509162,52.526383146116665,5441
3609,3609,0,95.29020080321189,57.77278632076061,5442
3610,3610,0,100.117921927662,55.06046354970218,5444
3611,3611,0,107.3987262551502,55.260327867259434,5445
3612,3612,0,94.69513816772046,65.77973877950217,5446
3613,3613,1,89.09409943402099,68.56751623745305,5447
3614,3614,0,97.26614816262976,57.16595846220045,5449
3615,3615,0,80.94152645497421,52.08018969805023,5450
3616,3616,0,100.06746175825069,63.874664515736875,5451
3617,3617,1,83.1081279998672,60.34127662729635,5452
3618,3618,0,94.26399497106863,49.127489753563964,5453
3619,3619,0,90.89161587644534,76.16834815104518,5454
3620,3620,0,109.38838940272758,61.64074722218078,5456
3621,3621,0,82.4402867238941,46.23711756024822,5457
3622,3622,0,104.22255974317576,46.91545001356546,5459
3623,3623,0,104.29208542279333,62.45097717433957,5460
3624,3624,0,97.72140331339962,52.93625584269294,5461
3625,3625,0,97.99964285434454,68.04818064866211,5462
3626,3626,1,104.03146841616179,39.42716896143793,5463
3627,3627,1,95.21860193855441,53.01498758187962,5464
3628,3628,0,107.07661650846055,64.02789235902833,5465
3629,3629,0,92.526093033586,63.13648760372211,5467
3630,3630,0,98.85777572591675,46.703081909961824,5470
3631,3631,0,85.35651109680327,60.519038748654516,5471
3632,3632,0,89.15754455107073,56.87301821962372,5472
3633,3633,1,95.57826250595603,61.316456593523824,5473
3634,3634,0,84.89942549608158,39.742756543496384,5475
3635,3635,0,84.98390835560376,57.856897170607624,5476
3636,3636,1,88.5346892111208,64.14837769466607,5477
3637,3637,0,98.38832485575482,54.15615659664036,5478
3638,3638,0,104.33870316478368,47.392361092421616,5479
3639,3639,0,102.66051835569132,59.093208109515444,5481
3640,3640,0,91.09991873609357,50.4084108778384,5482
3641,3641,0,97.8788727515948,57.553093089080164,5484
3642,3642,0,94.04453390122359,50.7447831128821,5486
3643,3643,1,87.10889740501615,65.48489967762879,5487
3644,3644,0,98.81177784293716,43.7793730803338,5488
3645,3645,0,108.95909714262511,51.37134347077024,5489
3646,3646,0,92.1264840742944,66.82046406636258,5492
3647,3647,0,96.4442079092412,56.02484397149895,5493
3648,3648,0,77.76508302766129,43.535757285878645,5494
3649,3649,0,82.4695067076054,44.10914640731616,5497
3650,3650,0,107.00799183558263,59.3007389909083,5498
3651,3651,0,87.07373347049608,58.449205570444036,5499
3652,3652,0,83.41071000034313,53.336921767694626,5500
3653,3653,0,92.11343612028759,52.74501006650608,5501
3654,3654,0,102.47977821102631,60.4413888418185,5503
3655,3655,0,87.0647907577209,41.77474040775622,5506
3656,3656,0,106.5905806662964,52.57759407939225,5508
3657,3657,0,94.57114657277542,65.82194420970906,5509
3658,3658,0,92.45973378348967,45.96900956069524,5510
3659,3659,0,105.76225290003973,60.801282204343394,5512
3660,3660,1,104.87844296315808,59.250604145693146,5513
3661,3661,1,100.04655510144269,36.751514401931324,5515
3662,3662,0,94.89188978128746,67.34417157626116,5516
3663,3663,0,94.22239193658528,52.52938599784652,5517
3664,3664,0,91.9680398546639,54.12267428697746,5519
3665,3665,0,99.7680902250105,55.91011695194771,5520
3666,3666,0,97.94561880792949,42.76475040473713,5521
3667,3667,1,82.24697544140852,61.68146006852325,5523
3668,3668,0,86.47968983583488,39.007781037143346,5524
3669,3669,0,106.22091712406298,62.42174550783599,5527
3670,3670,0,89.96693449786711,49.57661919792681,5528
3671,3671,0,105.91213536770853,44.98006465451478,5530
3672,3672,0,96.38491471586909,76.78561976480624,5531
3673,3673,0,97.58682753831572,60.69364113844972,5534
3674,3674,2,100.8176949160569,61.78381316691933,5536
3675,3675,1,100.46251570210342,52.442994643107085,5537
3676,3676,0,93.80223227484652,66.78925990823109,5538
3677,3677,0,96.9069783782755,42.52734115837694,5539
3678,3678,0,94.48773796566451,61.7479622297384,5544
3679,3679,0,104.19062405998818,39.7721866651447,5545
3680,3680,0,94.98688094807284,55.99794450159863,5546
3681,3681,0,95.23928596739934,54.274015900458124,5547
3682,3682,0,98.47134987626634,34.57585251527907,5548
3683,3683,0,110.86356644921172,55.22113355778999,5549
3684,3684,0,98.06661431370622,52.872070704885154,5550
3685,3685,0,83.23983899429854,58.21713287195803,5551
3686,3686,0,92.2867761799885,52.433357129431435,5552
3687,3687,0,97.8527295160138,48.472554206855186,5553
3688,3688,0,86.24505434526617,51.29508822748946,5556
3689,3689,0,106.72556537825484,62.36632481043405,5557
3690,3690,1,89.66875667564213,46.640391520394616,5558
3691,3691,0,84.84136590246816,59.457111090312154,5560
3692,3692,1,85.61695847873662,52.246762694968155,5561
3693,3693,0,93.36669007420578,65.2182131331351,5562
3694,3694,1,89.3486287399681,52.79248312896809,5563
3695,3695,0,104.34835570684714,58.127042909688036,5566
3696,3696,0,100.66492031508872,58.41795763448722,5567
3697,3697,0,101.01055946500212,51.06518055219373,5568
3698,3698,2,108.76019180125918,75.17586308197936,5570
3699,3699,0,86.81783272315533,52.34991395965653,5572
3700,3700,0,90.3281987781233,39.19515887692192,5573
3701,3701,0,96.02497499717373,61.691751723750244,5574
3702,3702,0,89.88953065449238,56.14528539941894,5578
3703,3703,0,101.44967655138969,60.52191142991164,5579
3704,3704,0,89.31804574848111,62.81607677969883,5580
3705,3705,0,96.8597503086292,55.50517678903618,5581
3706,3706,1,91.78647417778402,46.89056424278596,5583
3707,3707,0,89.42347574848154,69.68545267137236,5585
3708,3708,0,82.20248491108016,60.72922766132361,5586
3709,3709,0,92.06036967663279,46.13483736977093,5587
3710,3710,0,101.93666044391547,42.50238072721298,5589
3711,3711,0,85.33257783655827,48.5485541155633,5590
3712,3712,0,93.75159215195602,50.215661320619645,5592
3713,3713,0,86.98570133371823,65.8741570494342,5593
3714,3714,0,86.38502365208674,41.883557750737424,5594
3715,3715,0,81.15355047267016,41.33039083946449,5595
3716,3716,0,80.57886885689561,65.42777650187186,5596
3717,3717,1,110.95063304729413,38.79465816560558,5598
3718,3718,2,98.0049405282702,50.64897936260024,5601
3719,3719,1,81.32733385342662,53.7769731424577,5602
3720,3720,1,94.56838102841022,66.57223628003837,5603
3721,3721,0,94.53989272784932,65.66969711949241,5606
3722,3722,0,98.820687218559,57.663072102813594,5607
3723,3723,0,104.70635921676069,55.4294893379197,5608
3724,3724,0,88.57581711424079,47.55688553839617,5610
3725,3725,0,98.40394966179113,53.384794516936104,5611
3726,3726,0,88.96172418135731,63.63409395571803,5612
3727,3727,0,99.28125044322478,49.42487787280258,5613
3728,3728,0,105.03706407473871,57.29233115909763,5614
3729,3729,0,89.15398585705736,58.871617262833034,5616
3730,3730,0,100.89363129669982,48.94771333157592,5617
3731,3731,0,92.93003990588889,65.81358646743982,5618
3732,3732,0,77.75474334035924,51.802130854544146,5619
3733,3733,0,78.6599316006031,49.30059116678882,5620
3734,3734,0,85.53198106118211,54.511988296608365,5621
3735,3735,0,94.84202873693465,60.946274641862125,5622
3736,3736,0,84.06997609694014,64.82725481227638,5623
3737,3737,1,90.03754128112499,50.41763834737477,5624
3738,3738,0,101.11704268148839,46.69803586019667,5626
3739,3739,0,103.73081777875831,55.369726671144306,5627
3740,3740,0,100.24952381626366,57.28246187069193,5628
3741,3741,0,102.38644970722758,57.11220873007104,5631
3742,3742,0,84.82495727480224,51.82288575022939,5632
3743,3743,0,95.9315820444509,70.47839501381134,5633
3744,3744,0,86.12596444589292,56.75216032423113,5634
3745,3745,0,100.81520116029954,49.46438782958121,5636
3746,3746,0,90.57671503249918,59.356122441461935,5637
3747,3747,0,104.21077957532448,52.66530755084718,5638
3748,3748,0,91.21591191839995,63.467766983190145,5639
3749,3749,0,84.00952534966727,56.81871431844395,5640
3750,3750,0,96.75390489696353,56.468221421880116,5641
3751,3751,0,93.44243684579368,65.37433297115827,5643
3752,3752,0,100.50239197082647,56.10464914228173,5644
3753,3753,0,99.72155655894346,48.108022543753115,5645
3754,3754,0,91.58934048474762,55.21528564007977,5646
3755,3755,0,86.71604951538652,40.966558849173595,5647
3756,3756,0,106.62061992182781,61.706183554076546,5649
3757,3757,1,101.858228117475,63.69578116147462,5650
3758,3758,0,89.4799669342872,44.32661465503662,5651
3759,3759,0,92.12691047664616,60.57697367415649,5657
3760,3760,0,86.84603696494668,48.85078318060116,5658
3761,3761,1,91.07194110147874,39.18387839965999,5659
3762,3762,0,106.52719136909406,59.43936123451253,5660
3763,3763,0,88.8732649628792,54.51438717019515,5662
3764,3764,0,101.95978610079847,57.81260170316238,5663
3765,3765,0,89.30304026446746,61.93978399269669,5666
3766,3766,0,99.99446584630795,64.95374236887926,5669
3767,3767,0,100.84322306986289,53.02636499112132,5670
3768,3768,0,93.57448495476554,58.99745181127526,5671
3769,3769,0,110.73499793069617,38.03351277472705,5673
3770,3770,1,103.7317424243109,50.39836519685362,5675
3771,3771,1,96.6618876938819,49.28119522742182,5676
3772,3772,0,90.55755172611312,51.25960957069032,5680
3773,3773,0,99.186991475628,53.732677507857865,5681
3774,3774,0,87.68229881307492,63.09953257559531,5682
3775,3775,0,97.55730015496982,61.52059087746767,5684
3776,3776,1,80.03297895210434,42.2213847196798,5685
3777,3777,0,96.97233554292877,65.00137328433924,5688
3778,3778,1,87.42253802380199,65.61691184025725,5689
3779,3779,0,91.1214629336294,48.631356131336595,5692
3780,3780,0,95.12720105374973,45.36591131889908,5693
3781,3781,0,85.12909672392335,60.95087295495991,5695
3782,3782,0,79.34287425223756,55.75893467829616,5696
3783,3783,0,103.51951747239707,67.88071971091541,5697
3784,3784,0,90.65534414224024,55.139262727217826,5698
3785,3785,0,99.70988166312866,57.87614077038185,5702
3786,3786,0,82.5030668007821,54.72921342250919,5703
3787,3787,0,106.35592682125859,61.91941237542413,5704
3788,3788,0,97.30580738919251,63.873018347699606,5707
3789,3789,0,100.95520752097265,58.08746232933833,5708
3790,3790,0,88.34928186182402,56.08164206365602,5710
3791,3791,0,89.70833080260172,67.52539325029487,5712
3792,3792,0,109.01141358784197,61.724438704019164,5716
3793,3793,0,107.58255597519094,62.35111085552207,5717
3794,3794,0,102.29721506855543,54.08444359652513,5719
3795,3795,0,89.74937883059651,48.61213092899701,5720
3796,3796,0,99.09083564652144,37.67596419365573,5722
3797,3797,0,105.80230861379042,64.670856321314,5729
3798,3798,0,98.29868788910674,61.12666235206524,5733
3799,3799,1,83.57301230364679,54.389419981653646,5735
3800,3800,0,98.51870105397239,64.63761979198419,5738
3801,3801,0,90.55770213294119,53.056419124780874,5739
3802,3802,0,93.00853612534073,63.17387517567227,5740
3803,3803,0,98.80573375538687,50.04285751085402,5743
3804,3804,0,88.65005632270146,47.42005289335417,5744
3805,3805,0,84.22762503144656,59.72582594406109,5745
3806,3806,0,99.30277603851265,43.95308781724128,5747
3807,3807,2,92.21518803995069,63.27470656204588,5748
3808,3808,1,93.79921786794763,46.69138759734571,5749
3809,3809,0,83.0671692555671,62.77360720989962,5750
3810,3810,0,97.18659158111582,53.584220545592935,5751
3811,3811,1,100.6715737864599,55.949142965461554,5752
3812,3812,0,94.46215782646534,66.43485658521118,5753
3813,3813,0,91.78488038709303,53.20668814836243,5755
3814,3814,0,87.87473079485324,70.27726548848243,5756
3815,3815,0,87.96113590556806,46.27490922007115,5757
3816,3816,0,94.14885672152346,53.350952816971095,5759
3817,3817,0,95.2075770578012,56.69319655901978,5760
3818,3818,0,92.0791246292078,52.65670808253072,5761
3819,3819,0,83.0898446633437,43.687578546974265,5762
3820,3820,0,101.02958845224732,62.652951322631544,5763
3821,3821,0,101.23485467786853,53.46587965962207,5764
3822,3822,0,100.11724188632637,60.30783054935788,5765
3823,3823,0,85.18271117257854,50.984473975002444,5766
3824,3824,0,85.60623265891186,61.75839920901912,5768
3825,3825,0,80.07598265181068,53.57324774827349,5769
3826,3826,1,96.16754199076472,61.630797652420966,5770
3827,3827,0,90.71602330438006,55.958087279363355,5772
3828,3828,0,100.27623333550783,49.42843628111078,5774
3829,3829,1,94.93827600708575,63.134289306897166,5775
3830,3830,0,100.01472252424647,62.02072877371636,5776
3831,3831,0,86.62696201670799,61.35985782437193,5780
3832,3832,2,94.73713310954032,65.31042277922977,5782
3833,3833,1,82.6146665154009,62.4737218675328,5783
3834,3834,0,92.44941129665023,61.26198058490605,5784
3835,3835,0,94.83387221638114,53.16353934325187,5786
3836,3836,0,80.41518127340977,58.68356392049176,5787
3837,3837,0,80.21018338279575,52.045125121019886,5789
3838,3838,0,93.44757688446113,61.77912823093754,5791
3839,3839,0,87.04257279527178,57.03055293211756,5792
3840,3840,0,82.1363801120513,53.318018745813745,5793
3841,3841,0,99.80033885477371,43.143226701052306,5794
3842,3842,1,87.76620504533271,73.52573968536893,5795
3843,3843,0,95.06648000997183,39.46948707032588,5797
3844,3844,0,88.12502326191766,59.6663925923567,5798
3845,3845,0,78.0491404577367,61.567699383518416,5799
3846,3846,0,91.26117026682232,59.026239372816484,5801
3847,3847,0,90.46531475091133,58.12432611945777,5802
3848,3848,0,94.96991897093717,66.41093720864434,5803
3849,3849,0,81.9465169784611,62.42935725641545,5805
3850,3850,0,86.30239748683248,63.128475948329275,5806
3851,3851,0,98.98621795820635,65.26510181674307,5807
3852,3852,0,107.40077042501235,61.769784225765115,5808
3853,3853,0,98.5981593897905,61.27224564123063,5809
3854,3854,1,89.93726882358648,64.26766981176775,5810
3855,3855,0,104.60509050741892,49.72777947552015,5811
