type,x,y
0,33.8750,44.7514
0,100.6419,54.7614
0,42.6400,43.2539
0,70.3828,66.3214
0,31.4714,61.5731
0,35.7822,54.0347
0,39.4069,44.9478
0,41.8361,51.8222
0,50.4006,53.2711
0,129.7619,62.5378
0,82.6494,57.7903
0,81.2275,51.1269
0,91.4347,54.1128
0,45.1436,54.1458
0,42.1044,54.0311
0,56.5781,52.1811
0,76.8867,55.1144
0,37.0667,54.5028
0,40.0864,49.8506
0,39.6944,45.2167
0,61.0417,55.4161
0,65.5928,55.5967
0,47.3719,42.3764
0,88.0386,50.7567
0,44.8094,44.0075
0,108.8575,50.4050
0,41.7436,44.3044
0,41.7589,55.6872
0,42.8589,54.4489
0,47.4292,41.5344
0,73.0278,55.2839
0,38.9767,52.6156
0,118.5956,50.8919
0,35.5597,45.2431
0,37.0869,50.6419
0,135.8119,51.5644
0,91.4731,57.0014
0,45.2033,44.1492
0,39.9775,57.6322
0,51.1025,52.7842
0,51.1694,54.5925
0,46.8339,43.9789
0,43.4692,49.9964
0,59.3078,50.7847
0,44.7911,53.1047
0,72.3664,64.6797
0,87.9181,50.6217
0,57.5869,58.9406
0,38.9925,45.1486
0,39.5444,51.0808
0,58.4050,51.3319
0,49.0922,62.1731
0,45.2694,43.2525
0,42.1722,48.8997
0,47.0106,53.1456
0,85.8653,54.4597
0,37.3339,44.9781
0,36.4756,53.5453
0,42.3003,43.9594
0,91.3331,53.7894
0,51.7022,61.7808
0,84.7611,56.5500
0,58.6547,52.2336
0,42.1292,44.8844
0,53.4997,54.2764
0,51.6161,54.4769
0,56.6456,57.0917
0,38.3547,55.4944
0,45.5228,56.7800
0,86.6114,54.1442
0,39.2028,51.9383
0,43.6531,49.7892
0,42.5106,55.7592
0,40.3019,48.4622
0,39.8875,45.4667
0,43.3344,55.0639
0,117.5108,62.4856
0,40.2375,45.3233
0,33.9889,45.8706
0,134.3872,46.3375
0,39.8831,47.1344
0,50.3022,60.9092
0,80.0508,53.3039
0,38.1653,50.8528
0,48.6456,56.7753
0,115.4222,51.0111
0,48.5428,41.8186
0,103.9392,50.4467
0,119.3178,53.5539
0,33.8003,53.5858
0,71.5100,56.0064
0,120.3008,60.3986
0,91.4003,53.7594
0,43.0853,55.2119
0,41.9511,45.9497
0,34.0367,44.9842
0,135.3858,48.4731
0,90.4011,53.0258
0,36.1372,52.9444
0,76.5819,54.7075
0,113.3114,52.1225
0,100.2064,64.2722
0,40.1203,52.4086
0,140.2553,49.0897
0,81.6275,52.7083
0,36.2958,45.3794
0,73.3961,61.2542
0,82.2597,52.2153
0,94.9022,55.9056
0,44.3453,52.0506
0,33.9975,45.1769
0,132.5208,47.8892
0,46.7181,52.4389
0,36.6744,51.2992
0,39.7044,44.9769
0,52.8839,52.5089
0,55.7022,53.8103
0,45.7828,51.8089
0,42.8792,51.8136
0,82.9236,55.5219
0,54.4925,57.0847
0,47.4869,56.1139
0,133.1317,44.2003
0,34.3789,45.6106
0,38.0222,56.0700
0,127.7950,50.3906
0,55.9003,58.0600
0,45.3094,43.6500
0,54.2133,60.3692
0,30.3158,59.9392
0,94.0997,51.5642
0,28.3344,57.8175
0,31.7081,58.4372
0,47.5258,54.7078
0,38.5906,54.8606
0,44.5025,50.1872
0,109.6003,51.6219
0,143.2103,63.2636
0,40.4981,52.8939
0,62.6564,56.2656
0,39.0661,52.9067
0,40.3369,53.1992
0,78.6108,55.0981
0,48.0644,41.8994
0,19.8922,54.6442
0,52.3692,54.5689
0,37.4997,56.1731
0,93.3203,57.6286
0,108.2192,51.1297
0,47.5656,50.8353
0,140.4089,51.9381
0,47.0608,44.0494
0,36.5125,56.1058
0,122.9439,63.7431
0,43.6531,43.3714
0,47.3497,42.2506
0,60.1225,55.1453
0,45.4072,50.0836
0,60.7653,53.4103
0,58.3378,51.9622
0,36.3336,55.2764
0,57.6894,60.0042
0,113.7222,51.1981
0,58.6622,55.9636
0,39.9553,48.9983
0,38.3617,51.5411
0,95.4700,56.3981
0,34.3225,44.8400
0,58.3792,58.2839
0,58.1747,54.9303
0,47.0872,58.4500
0,99.8214,52.5097
0,34.0822,45.0469
0,56.5667,52.2167
0,41.1742,44.7742
0,39.5486,53.8408
0,42.3736,55.1747
0,30.0000,59.6297
0,44.7861,55.9956
0,98.6383,55.3689
0,64.4272,55.9244
0,53.6264,51.6011
0,54.7414,52.9261
0,45.3086,49.0797
0,41.8256,44.1175
0,44.5142,47.7725
0,86.9481,54.0983
0,113.5922,54.4439
0,62.4933,56.8453
0,113.0644,51.7975
0,43.3969,43.6467
0,51.0722,54.7375
0,43.8544,56.0703
0,39.3725,52.4575
0,48.5106,51.9186
0,36.5092,55.8500
0,45.7683,51.2367
0,44.8269,49.0556
0,52.3894,54.7019
0,86.3444,54.2539
0,48.8397,54.1486
0,65.2739,65.0553
0,32.4397,54.4064
0,31.0053,59.4753
0,45.9283,42.4550
0,43.2453,54.0744
0,46.1481,51.4328
0,42.4078,44.3769
0,36.9153,56.3747
0,47.8314,42.1217
0,33.2667,45.5036
0,47.9275,41.7539
0,119.3267,50.1981
0,44.7850,48.4703
0,43.4847,51.8586
0,44.6242,44.0378
0,38.2642,55.4256
0,44.0264,43.1239
0,131.3856,42.8650
0,84.4386,52.2211
0,51.3756,53.0767
0,79.1497,54.0681
0,38.7858,56.2439
0,39.3281,45.5483
0,37.8153,55.9628
0,42.9775,53.9333
0,42.4678,47.1453
0,43.8928,54.1092
0,37.9325,59.4300
0,45.5858,44.2928
0,38.7044,55.6808
0,61.3372,54.3439
0,47.3839,55.5614
0,39.8258,54.5506
0,57.7869,56.6525
0,44.2353,43.0081
0,79.4586,54.5842
0,85.9700,56.6450
0,45.3600,43.5094
0,85.8158,55.0564
0,142.6739,50.9019
0,84.0672,52.2378
0,40.0786,45.0017
0,37.4058,55.9906
0,44.8450,57.0281
0,39.1314,53.0206
0,89.8383,55.9689
0,39.6019,54.7233
0,55.6992,58.5706
0,32.3622,55.5086
0,52.2936,58.7728
0,63.7503,57.1050
0,53.0264,57.6342
0,38.4628,46.3983
0,36.2075,52.2722
0,37.4669,55.1497
0,47.1053,51.5881
0,85.3375,56.6922
0,44.7694,59.5022
0,52.0519,51.9900
0,40.7939,44.4081
0,47.8664,55.6722
0,39.7064,59.1911
0,34.8331,45.6050
0,38.2319,56.4408
0,39.4225,44.4133
0,33.7456,52.5694
0,28.7750,58.6294
0,60.7647,54.9661
0,44.1872,56.4317
0,35.9869,61.8036
0,37.6197,56.4153
0,82.7289,52.8094
0,36.1519,51.6325
0,41.4561,51.5328
0,58.1361,56.4728
0,63.8050,57.9706
0,45.8153,51.6492
0,38.9814,46.7872
0,43.2156,50.9464
0,78.3331,54.5600
0,39.1725,51.1125
0,20.4119,54.7886
0,79.9561,54.2950
0,86.4111,54.1267
0,43.3414,43.8189
0,35.7394,54.3911
0,37.2619,55.1900
0,42.0128,46.9436
0,22.2264,54.7264
0,32.9083,55.0928
0,43.8781,58.2944
0,48.0206,53.3792
0,81.8533,51.8736
0,108.0300,61.4667
0,83.1072,54.7583
0,38.3783,55.4008
0,45.2944,47.8819
0,37.4133,45.1144
0,40.0836,55.0531
0,44.3472,44.4633
0,36.6461,55.3081
0,40.0711,46.0756
0,133.1428,44.0336
0,36.0797,53.0236
0,45.9161,51.2028
0,132.2958,43.3519
0,83.6206,54.0225
0,114.0922,71.9653
0,136.4619,49.2814
0,34.9008,51.4103
0,47.0056,42.4581
0,36.6894,50.5336
0,41.8350,44.5297
0,42.8442,56.1797
0,39.8194,51.1219
0,46.2969,56.2933
0,45.6172,55.4006
0,103.3203,50.2978
0,52.3989,53.6600
0,55.3650,51.7206
0,38.1222,51.1600
0,83.4089,54.1861
0,38.7833,47.1744
0,34.2319,44.9208
0,56.3433,51.8089
0,44.9122,43.2736
0,37.1225,51.6217
0,38.4686,54.0822
0,49.9917,62.2242
0,50.6442,53.1022
0,94.2644,51.6453
0,55.9244,53.7483
0,34.2897,59.5042
0,47.3936,42.2167
0,41.9711,44.0839
0,54.3833,51.6350
0,33.7536,44.6569
0,84.5508,56.5636
0,54.9803,51.1619
0,92.9625,56.3153
0,42.0556,46.8731
0,37.5642,50.7714
0,48.1664,41.7047
0,34.0564,45.0156
0,42.3358,49.8581
0,45.5144,43.5439
0,42.4133,45.2067
0,80.8075,52.2183
0,46.5367,43.4700
0,38.9208,55.5792
0,45.8650,53.1747
0,134.6694,46.5642
0,38.1158,53.6467
0,48.4325,51.0806
0,47.2408,54.0039
0,49.9425,55.8272
0,50.0264,58.6847
0,59.5275,53.2042
0,47.1261,45.7681
0,41.5164,44.8286
0,51.6044,54.8811
0,35.6094,55.5297
0,77.8061,53.5128
0,40.1378,51.5481
0,47.3689,53.6131
0,41.4383,47.3700
0,58.6419,51.6733
0,47.7353,51.9900
0,72.7919,55.1953
0,33.3669,45.1906
0,33.9969,45.2864
0,41.5714,44.4536
0,47.6889,45.8017
0,42.1572,50.1819
0,86.1953,55.3203
0,128.5694,50.3436
0,68.2539,58.2017
0,32.2708,67.0803
0,61.7042,56.7817
0,34.2569,55.2358
0,115.8872,52.0875
0,56.5475,57.6344
0,53.9156,56.8828
0,40.5017,44.8986
0,41.6814,44.9239
0,71.0022,55.5228
0,50.5753,58.2042
0,43.8272,56.5403
0,37.2850,45.2086
0,54.1233,53.3161
0,44.7242,43.7689
0,53.1742,54.3597
0,69.4733,56.1108
0,95.3525,51.5372
0,38.2717,51.1425
0,73.7364,54.5089
0,35.0283,58.8039
0,50.0650,57.8342
0,49.2914,55.9675
0,50.2431,53.6456
0,34.6803,51.5681
0,80.2556,52.7650
0,47.6628,42.4542
0,38.9353,47.2094
0,21.0817,54.7514
0,82.0861,51.1758
0,47.1675,53.0711
0,66.1919,56.3000
0,44.4278,44.1881
0,60.8922,57.4481
0,43.0528,54.8861
0,35.9167,56.9761
0,29.8247,57.6369
0,46.1250,42.1342
0,50.9503,52.9042
0,58.1386,55.3011
0,37.0169,55.0892
0,61.5031,54.1169
0,48.4583,41.7200
0,41.4067,45.6222
0,39.7272,54.5375
0,55.5250,57.0853
0,37.8206,45.0603
0,58.9189,53.2006
0,41.4678,46.2867
0,34.1825,44.9444
0,44.8961,48.6778
0,42.2917,51.2789
0,45.6697,42.8611
0,44.8317,44.5517
0,93.7503,55.7161
0,42.3164,56.8175
0,54.1850,62.1953
0,50.8344,61.6686
0,40.3964,44.9992
0,40.3039,46.8019
0,56.2103,56.4936
0,38.7942,56.1131
0,34.3086,53.1550
0,100.9908,51.6747
0,48.6089,46.1775
0,37.6661,55.0761
0,40.0594,44.8761
0,44.1958,50.8233
0,35.6667,51.5028
0,34.5003,53.2389
0,40.1314,45.2819
0,134.9697,44.2767
0,31.3081,58.5978
0,85.8411,53.2958
0,37.3386,54.4675
0,37.5042,45.0225
0,63.4597,54.8117
0,51.7136,54.5094
0,38.6303,44.9981
0,45.5092,49.5272
0,107.6917,56.0228
0,91.6167,53.6183
0,94.1272,55.5600
0,101.8406,54.1031
0,47.9447,55.6803
0,38.5306,45.0931
0,132.1503,60.9272
0,36.1928,51.7303
0,61.2294,54.6056
0,88.3117,55.7600
0,43.7078,44.7183
0,39.5775,59.1942
0,38.6819,44.8539
0,91.8819,53.3408
0,81.8269,53.4619
0,127.2958,50.7581
0,38.5347,54.8156
0,35.0139,68.0044
0,40.3853,48.0853
0,40.3075,52.3694
0,81.9153,51.4481
0,81.9147,52.8650
0,42.8614,53.2822
0,43.2217,54.8981
0,41.8364,53.4997
0,35.2800,51.6869
0,41.4603,52.7636
0,34.2522,44.9369
0,44.6242,54.7750
0,65.4461,55.4467
0,59.5611,54.4489
0,47.2578,42.6367
0,39.5856,56.3908
0,39.2883,49.8256
0,41.7369,45.8208
0,46.3892,53.9072
0,132.7011,44.5244
0,30.4194,58.0711
0,37.2811,55.2439
0,46.9047,42.8261
0,39.9833,46.6369
0,134.0628,46.2542
0,48.7400,57.0033
0,104.3997,52.4433
0,31.6461,57.9631
0,35.6394,51.0139
0,53.5472,58.5589
0,39.4964,45.0692
0,45.7833,57.4611
0,43.5647,44.0172
0,39.6817,52.6956
0,73.2381,54.9247
0,131.2514,47.8417
0,34.4200,45.1997
0,39.2775,44.2808
0,43.6394,44.2636
0,46.4039,43.0147
0,32.8369,53.9919
0,131.9983,44.1589
0,129.8081,49.8092
0,83.6042,53.3022
0,40.4725,56.3206
0,36.5750,53.2789
0,46.3194,42.7319
0,84.1053,52.0731
0,38.1211,55.3547
0,90.3086,52.7217
0,39.9803,43.5486
0,78.6625,54.7022
0,37.3164,44.8950
0,60.5181,59.4244
0,47.7578,56.6331
0,43.3025,44.8397
0,114.7303,51.0611
0,83.4250,51.3106
0,29.1308,60.9508
0,103.5258,52.8136
0,40.8014,57.8078
0,48.3481,54.2175
0,123.3742,66.7675
0,117.5097,62.9989
0,33.0414,66.0756
0,38.9322,55.7533
0,37.5228,56.4342
0,40.0003,54.5417
0,103.3728,53.1667
0,135.1311,48.6114
0,34.2942,44.5492
0,118.2711,56.7978
0,78.0425,53.7342
0,29.0867,60.4442
0,39.5650,44.9281
0,86.5458,52.0108
0,60.8011,54.4408
0,40.3211,48.3164
0,34.3650,45.7164
0,39.3061,44.6917
0,33.4136,59.5681
0,53.0992,57.5467
0,36.0908,45.1981
0,33.0189,68.8550
0,55.2222,54.5589
0,38.1953,44.9936
0,37.9883,55.6589
0,36.3283,54.1136
0,135.4242,48.4331
0,40.1394,45.8347
0,83.6483,55.0019
0,34.4481,45.4219
0,36.1872,51.5131
0,45.7736,54.4006
0,45.1208,43.7194
0,42.4706,48.5464
0,36.5400,55.9725
0,83.5747,57.7111
0,66.0753,57.0022
0,36.5022,52.4011
0,34.8536,45.3594
0,41.5783,52.2664
0,45.3039,53.2822
0,43.2278,45.5044
0,30.0756,60.9053
0,32.9839,55.1461
0,39.8283,43.6297
0,133.4989,45.0919
0,127.4897,50.3067
0,29.8961,56.9719
0,43.8931,47.1189
0,36.0178,54.6928
0,42.7947,46.1750
0,42.5525,51.5139
0,73.5217,54.8992
0,102.3847,57.7672
0,93.7256,50.6628
0,57.2661,59.3322
0,64.6331,56.5197
0,40.4892,51.7617
0,39.0131,53.0381
0,56.1458,54.5344
0,35.0156,51.4017
0,65.3506,65.9025
0,79.5169,53.4406
0,85.4908,56.2831
0,103.8017,53.4333
0,82.0092,52.5708
0,43.6192,50.9661
0,40.9539,47.5661
0,50.3553,55.8731
0,44.9953,44.3211
0,43.1664,51.7406
0,48.1858,41.5333
0,72.4428,61.1233
0,37.2203,55.7661
0,53.8664,55.7667
0,30.4428,56.3825
0,64.3258,57.5131
0,38.7542,46.8778
0,37.9044,44.8322
0,45.5431,50.0400
0,65.0197,56.8614
0,43.4594,56.5308
0,34.9864,44.8836
0,48.7139,52.0408
0,47.3964,42.3533
0,39.5856,57.8308
0,44.5308,44.5514
0,111.4953,65.9428
0,92.7167,58.1114
0,58.1256,52.9839
0,47.1872,46.2228
0,51.5086,56.2833
0,45.0889,53.1003
0,100.1914,54.3956
0,79.0450,53.2783
0,55.0581,53.9347
0,38.7889,52.8575
0,85.7375,54.4439
0,47.2814,52.1675
0,21.9283,54.9061
0,103.1981,52.4458
0,37.8503,50.3442
0,39.9611,44.6747
0,47.5311,42.1589
0,106.1864,52.0222
0,38.1225,53.7700
0,37.4531,63.7072
0,20.5686,54.5844
0,42.8764,44.0267
0,42.9731,44.1053
0,52.3958,55.7436
0,106.5900,51.9908
0,41.8967,43.9028
0,64.5044,55.3347
0,135.0578,48.4725
0,36.2775,54.6306
0,39.6567,52.1569
0,45.0369,54.4303
0,96.9031,57.5714
0,35.5711,55.6058
0,83.8908,57.0958
0,83.7519,51.2031
0,47.7403,41.7914
0,63.2667,54.3597
0,37.8564,51.0992
0,47.0122,51.8175
0,34.5950,64.9544
0,46.4244,43.1389
0,48.4744,53.1558
0,42.9847,56.2803
0,46.7483,53.1017
0,32.8483,61.0056
0,131.8625,43.5975
0,81.2078,51.5011
0,140.1775,53.2517
0,52.4394,54.5058
0,88.9983,49.9156
0,39.8661,51.5250
0,48.3253,41.7269
0,29.4731,60.4069
0,40.0408,46.9803
0,47.1758,51.8986
0,82.3450,70.1642
0,132.9733,48.6936
0,47.0300,47.2439
0,47.0325,55.3847
0,119.8644,63.7172
0,94.4831,55.8522
0,83.2336,54.6711
0,63.6153,56.1181
0,143.2256,59.3611
0,54.8025,55.6403
0,38.3828,47.3358
0,35.0386,61.4842
0,29.3667,56.3375
0,43.6925,45.0742
0,135.2247,48.4881
0,51.8597,54.0675
0,52.7389,55.0219
0,38.4000,54.7486
0,34.9244,53.2875
0,42.7217,44.4078
0,34.6350,51.3392
0,83.1656,52.5475
0,64.5269,56.9592
0,52.4953,55.3186
0,40.1311,47.6989
0,34.9850,53.1700
0,38.8572,55.0969
0,116.0564,50.7553
0,77.7386,53.8439
0,42.9689,44.0469
0,61.1967,54.0081
0,44.7517,43.5453
0,46.4217,55.2275
0,34.4881,53.3747
0,39.6594,46.9297
0,39.2608,54.9169
0,56.1608,54.7642
0,113.4136,52.0117
0,37.8497,45.6644
0,53.2400,52.0889
0,42.6847,43.9156
0,91.3925,53.7383
0,41.0322,46.5336
0,49.6639,58.6036
0,36.4742,53.2264
0,48.8928,58.5392
0,41.8239,54.5775
0,43.8431,44.3169
0,28.2547,57.8317
0,43.2644,48.0050
0,85.9228,54.6125
0,39.4872,68.0575
0,54.4564,52.2981
0,44.3572,48.8989
0,131.1733,62.6714
0,38.2344,55.9231
0,20.6131,54.7456
0,38.7564,55.4017
0,46.8653,51.6772
0,55.3669,51.9597
0,39.6761,50.7800
0,35.7597,56.7028
0,33.7922,45.9536
0,60.1389,57.2639
0,33.7850,44.3900
0,39.7717,59.3594
0,36.0011,59.9050
0,82.7342,54.9792
0,39.5456,46.4675
0,36.3611,55.4739
0,28.2867,56.8333
0,37.8497,50.7508
0,45.2342,53.1281
0,31.3500,56.2839
0,70.9269,57.7986
0,61.2089,57.3011
0,40.1369,50.4533
0,46.2139,60.7472
0,63.6767,54.5025
0,36.2650,51.7722
0,40.1233,53.2169
0,47.3933,54.8133
0,43.6489,46.5614
0,48.7031,54.3417
0,41.2394,53.1589
0,39.2153,46.7294
0,53.9022,53.9756
0,49.9222,53.4347
0,39.8919,54.4456
0,47.5892,56.0078
0,40.9542,47.4086
0,36.1572,52.9889
0,40.1756,44.9350
0,132.4661,43.2364
0,61.6253,55.6050
0,44.8197,61.1253
0,39.6967,55.5475
0,33.7289,60.7997
0,39.6808,56.4992
0,41.5433,44.4969
0,40.1264,48.0436
0,40.2022,53.7225
0,37.0361,56.2022
0,45.0911,46.2086
0,44.1658,52.6722
0,80.8036,52.9617
0,80.2194,54.2158
0,32.3942,53.0142
0,34.6556,45.2731
0,49.9592,52.4036
0,103.7144,52.6981
0,46.0397,48.1453
0,46.6653,43.2867
0,43.8878,43.8053
0,42.3789,46.6653
0,44.9453,49.3108
0,42.9281,55.4186
0,44.5428,43.4694
0,39.3353,43.9142
0,34.1750,56.2117
0,102.5422,51.7433
0,54.5531,51.8011
0,28.0131,57.5394
0,62.4756,57.0822
0,37.9061,45.2939
0,54.5033,65.6575
0,42.7725,43.9658
0,84.2586,55.2847
0,34.2200,45.4019
0,43.3872,56.6406
0,39.7908,54.5219
0,41.0467,47.8156
0,83.6978,53.2028
0,34.0822,53.3175
0,44.8331,51.8342
0,32.0783,56.2581
0,35.2011,45.2061
0,61.7575,57.5833
0,107.3606,51.4817
0,40.1031,54.0261
0,40.2794,59.0217
0,37.5397,55.3881
0,29.9625,60.7111
0,61.1797,54.5306
0,65.7506,57.5481
0,78.5072,54.3675
0,51.3728,54.4878
0,91.5644,54.3150
0,40.9181,44.8231
0,42.1147,61.0922
0,39.0978,55.7725
0,60.2042,59.7322
0,37.3011,55.7894
0,91.3139,53.7736
0,44.9322,54.5961
0,34.7667,64.5231
0,62.1411,56.6964
0,39.6539,52.3567
0,46.8106,55.9558
0,46.5058,43.1631
0,43.6181,47.3644
0,40.9825,57.1567
0,39.2011,44.1661
0,43.4867,55.7844
0,130.7528,62.7947
0,84.0797,56.5561
0,43.5803,56.1258
0,49.3081,55.6475
0,135.5447,70.0025
0,48.5378,57.4592
0,34.4728,45.1219
0,33.2483,45.3300
0,43.0403,51.8850
0,42.8483,45.1222
0,97.4258,57.7539
0,112.5683,51.4264
0,83.8331,53.0806
0,46.8878,42.5033
0,47.5614,42.8994
0,42.1092,45.7517
0,115.7106,52.2919
0,40.5761,45.4347
0,39.6064,53.8372
0,36.5003,50.5314
0,47.7061,50.9589
0,56.4131,58.4697
0,35.4769,51.6189
0,56.9100,57.1928
0,38.6231,45.8511
0,117.5061,53.0708
0,76.4992,58.5772
0,128.0608,50.0992
0,107.4106,51.8247
0,45.2558,51.8511
0,64.2653,56.3492
0,113.5039,52.2275
0,83.0314,52.7828
0,45.6322,63.5756
0,52.0589,53.4169
0,47.4350,42.3408
0,42.6594,44.5892
0,32.4142,67.1567
0,38.7153,44.9861
0,41.4986,44.4478
0,35.5083,50.6022
0,40.0733,56.0486
0,66.7694,56.1514
0,73.4678,56.0150
0,55.4633,55.5331
0,85.3533,56.6175
0,35.9747,55.7639
0,40.0542,52.1478
0,55.7683,54.9503
0,55.5739,52.3664
0,78.1800,53.8072
0,41.4097,48.1189
0,66.4325,56.5214
0,132.6811,61.2136
0,50.6347,56.5364
0,113.0458,51.5797
0,30.1647,60.6464
0,103.7222,53.5842
0,37.4881,54.9275
0,46.8269,43.8656
0,53.4872,52.1994
0,43.1400,43.9311
0,40.7647,48.8497
0,102.7292,58.0478
0,49.1339,53.5139
0,60.0011,59.7667
0,81.6631,52.9169
0,37.7636,55.3772
0,49.6125,53.5094
0,34.9369,51.5989
0,37.8394,50.4242
0,54.0206,56.7283
0,41.2961,55.0028
0,55.0039,51.5367
0,74.6158,56.1431
0,30.5947,56.3158
0,86.2728,54.1181
0,50.9544,53.0517
0,65.5422,57.1536
0,60.5736,59.6053
0,46.6278,43.2608
0,53.7089,56.0122
0,49.4044,53.9858
0,39.6756,56.5267
0,47.3453,42.2667
0,84.6314,52.2147
0,61.3219,54.5447
0,29.7411,60.3575
0,47.5456,55.2622
0,36.2567,56.1631
0,32.4239,53.8575
0,34.3739,44.7225
0,74.4906,65.8581
0,38.8183,45.3297
0,81.4700,53.9200
0,45.4586,59.5303
0,47.0883,58.3156
0,102.8039,53.7208
0,120.3197,63.4447
0,39.6439,57.4219
0,65.7219,57.0439
0,40.4494,56.4197
0,44.8003,43.2333
0,34.2267,57.2814
0,53.0244,55.2750
0,42.0289,45.1297
0,93.2756,57.6958
0,66.0661,57.1731
0,57.0278,57.4258
0,48.0033,55.1628
0,40.0650,47.0442
0,38.1269,55.9883
0,82.9158,53.0903
0,51.3303,53.0617
0,40.6631,47.9236
0,103.7797,53.0872
0,128.9167,51.6764
0,40.3536,50.4333
0,39.3106,50.2594
0,47.3922,55.4986
0,41.1008,45.0536
0,41.0372,46.9264
0,36.1553,55.6992
0,91.7903,53.7289
0,81.1958,51.1889
0,31.5878,59.8378
0,53.0961,57.6336
0,35.8753,57.7936
0,43.9756,54.4133
0,93.6281,51.9581
0,46.1008,43.0508
0,35.6369,50.4547
0,42.1983,47.5167
0,36.6572,57.7408
0,31.0919,54.9472
0,65.2825,55.4725
0,104.8639,51.8594
0,49.4031,56.7042
0,30.8553,60.0783
0,85.6378,54.9164
0,68.6428,56.8622
0,49.6839,55.8250
0,36.9622,55.6703
0,35.5533,60.8522
0,46.8475,42.4497
0,36.5783,56.4747
0,39.9186,55.9358
0,41.1197,56.9164
0,45.8439,42.2036
0,103.5225,52.8314
0,40.7889,49.2758
0,47.4006,42.7281
0,47.7756,41.4244
0,55.9067,57.8439
0,43.8583,44.1058
0,131.9367,49.0117
0,39.3878,46.3194
0,47.9147,46.9025
0,63.2003,58.1556
0,37.2886,55.8078
0,76.6267,56.5633
0,92.0356,50.7519
0,39.7692,57.6444
0,60.8156,56.6397
0,37.9856,44.9344
0,65.1633,57.0831
0,84.5903,52.2081
0,42.5072,45.1192
0,47.2144,42.0728
0,48.3961,41.8181
0,44.9953,50.4761
0,40.1919,50.4594
0,80.9161,52.1619
0,36.5778,45.3872
0,96.8481,56.1294
0,47.6697,42.3050
0,54.7036,58.2094
0,52.0406,52.2133
0,91.8483,53.2756
0,49.0950,53.3803
0,47.2883,42.6203
0,35.9700,50.5206
0,56.9861,65.1061
0,46.6797,44.1767
0,136.8936,49.6769
0,38.6233,55.1572
0,46.4258,52.8886
0,46.3494,42.5503
0,52.8253,52.5444
0,49.2172,55.6428
0,113.2322,72.8119
0,69.2053,55.6803
0,53.6447,52.0725
0,36.3636,51.6733
0,35.7411,50.4436
0,41.3192,55.5061
0,58.9381,53.6369
0,38.1967,45.1778
0,37.7250,51.3003
0,44.8161,43.0600
0,43.7806,50.2364
0,56.2789,54.7422
0,132.5964,51.0719
0,39.9878,46.0000
0,92.9428,53.1225
0,58.4706,55.9400
0,36.2914,56.3831
0,74.9550,55.3469
0,44.7836,57.1956
0,36.7328,51.0361
0,49.5103,55.8247
0,135.1131,44.2631
0,56.5786,56.0856
0,40.0675,57.6603
0,73.3022,54.8661
0,38.9972,51.5911
0,37.0406,56.1111
0,37.5900,53.5956
0,40.5103,46.4636
0,95.5392,56.3436
0,51.4356,57.1153
0,38.9156,47.4789
0,65.3339,55.3439
0,126.7781,55.1319
0,48.1256,53.1739
0,35.9378,59.3892
0,49.9514,54.4186
0,53.2458,54.4064
0,62.0775,56.7958
0,46.0553,43.0211
0,59.5339,54.4208
0,34.1881,44.5314
0,53.9775,54.4481
0,58.4400,55.2617
0,43.9783,45.5472
0,38.2553,46.1031
0,103.7558,57.2689
0,89.9144,54.5792
0,44.8397,53.8656
0,45.9200,58.3581
0,42.4531,47.1017
0,41.8500,44.1428
0,113.7503,51.7653
0,46.1694,43.1042
0,36.9086,54.8283
0,59.5133,54.1189
0,47.2236,42.6350
0,48.0117,41.9575
0,38.5553,55.9494
0,38.8581,55.6075
0,44.0425,56.4903
0,46.9253,53.0961
0,91.6506,53.1689
0,40.0194,46.7289
0,45.9856,43.1225
0,47.5328,41.4956
0,60.0628,57.4325
0,119.2200,51.3644
0,86.0211,57.4086
0,38.3253,51.6853
0,53.1247,56.3439
0,47.6211,53.5586
0,40.4461,44.8214
0,99.0147,58.7267
0,47.4269,42.1808
0,47.7058,42.1183
0,40.6761,52.8481
0,50.5981,55.3494
0,46.5567,44.3892
0,46.3006,49.6500
0,38.8667,50.6100
0,47.9525,46.3461
0,36.5953,55.1972
0,40.2686,48.4122
0,57.4447,53.8372
0,45.8358,44.1894
0,41.1264,49.8058
0,33.6697,52.6469
0,33.8206,45.0750
0,35.7581,50.5511
0,34.9603,57.0414
0,47.4525,47.1678
0,41.3531,47.3092
0,44.4783,51.0014
0,93.9478,55.8397
0,58.3225,53.9281
0,39.7031,52.3328
0,50.8528,54.5658
0,84.5167,57.1425
0,39.4364,45.2833
0,40.6094,55.4519
0,44.7625,44.0219
0,87.4478,53.1381
0,56.1856,54.5958
0,55.5944,53.2414
0,83.7389,54.2919
0,48.8039,55.9831
0,43.7153,43.7561
0,53.9500,58.2181
0,93.3594,56.0442
0,41.0886,47.5114
0,83.2339,53.3125
0,54.5667,54.9047
0,43.0919,56.2744
0,49.9889,55.2917
0,34.1642,45.8347
0,46.0725,52.1303
0,40.0503,47.3589
0,40.9761,46.5392
0,47.7853,46.7889
0,37.6222,56.7267
0,55.4858,54.7606
0,48.0653,42.1261
0,108.4464,51.3406
0,83.9936,53.8294
0,55.1653,52.4531
0,38.9997,51.6044
0,44.9225,54.1181
0,56.2453,54.7064
0,43.5464,43.2761
0,132.9567,48.7511
0,45.4297,47.8517
0,74.2406,54.1189
0,55.7992,53.3239
